1 14913625.705310 -11485489.730370 18739269.798043
1 14913431.899096 -11483110.667415 18740881.969088
1 14913238.200555 -11480731.392744 18742493.741483
1 14913044.609720 -11478351.906410 18744105.115195
1 14912851.126625 -11475972.208466 18745716.090189
1 14912657.751305 -11473592.298968 18747326.666431
1 14912464.483792 -11471212.177968 18748936.843886
1 14912271.324122 -11468831.845520 18750546.622521
1 14912078.272327 -11466451.301678 18752156.002301
1 14911885.328441 -11464070.546495 18753764.983191
1 14911692.492499 -11461689.580026 18755373.565158
1 14911499.764534 -11459308.402324 18756981.748167
1 14911307.144580 -11456927.013443 18758589.532185
1 14911114.632670 -11454545.413437 18760196.917177
1 14910922.228839 -11452163.602359 18761803.903108
1 14910729.933120 -11449781.580263 18763410.489945
1 14910537.745548 -11447399.347204 18765016.677653
1 14910345.666155 -11445016.903234 18766622.466199
1 14910153.694975 -11442634.248408 18768227.855547
1 14909961.832043 -11440251.382779 18769832.845665
1 14909770.077392 -11437868.306402 18771437.436517
1 14909578.431055 -11435485.019330 18773041.628070
1 14909386.893067 -11433101.521617 18774645.420290
1 14909195.463461 -11430717.813316 18776248.813142
1 14909004.142271 -11428333.894483 18777851.806592
1 14908812.929530 -11425949.765170 18779454.400606
1 14908621.825272 -11423565.425431 18781056.595151
1 14908430.829531 -11421180.875321 18782658.390192
1 14908239.942341 -11418796.114894 18784259.785694
1 14908049.163734 -11416411.144202 18785860.781625
1 14907858.493745 -11414025.963300 18787461.377949
1 14907667.932407 -11411640.572243 18789061.574634
1 14907477.479755 -11409254.971083 18790661.371644
1 14907287.135820 -11406869.159876 18792260.768945
1 14907096.900638 -11404483.138674 18793859.766505
1 14906906.774242 -11402096.907532 18795458.364288
1 14906716.756664 -11399710.466503 18797056.562261
1 14906526.847940 -11397323.815643 18798654.360389
1 14906337.048102 -11394936.955004 18800251.758640
1 14906147.357184 -11392549.884641 18801848.756978
1 14905957.775219 -11390162.604607 18803445.355370
1 14905768.302241 -11387775.114957 18805041.553781
1 14905578.938283 -11385387.415745 18806637.352179
1 14905389.683380 -11382999.507025 18808232.750528


2 13903785.267034 -9727316.080184 20433329.920318
2 13903936.265034 -9724722.977755 20434461.427989
2 13904087.417944 -9722129.741852 20435592.500951
2 13904238.725780 -9719536.372539 20436723.139182
2 13904390.188560 -9716942.869879 20437853.342657
2 13904541.806301 -9714349.233937 20438983.111351
2 13904693.579020 -9711755.464776 20440112.445242
2 13904845.506734 -9709161.562460 20441241.344304
2 13904997.589459 -9706567.527054 20442369.808514
2 13905149.827212 -9703973.358622 20443497.837848
2 13905302.220012 -9701379.057227 20444625.432282
2 13905454.767873 -9698784.622933 20445752.591792
2 13905607.470814 -9696190.055805 20446879.316353
2 13905760.328850 -9693595.355907 20448005.605943
2 13905913.342000 -9691000.523302 20449131.460537
2 13906066.510280 -9688405.558055 20450256.880110
2 13906219.833706 -9685810.460230 20451381.864640
2 13906373.312296 -9683215.229890 20452506.414102
2 13906526.946066 -9680619.867100 20453630.528472
2 13906680.735033 -9678024.371924 20454754.207726
2 13906834.679214 -9675428.744426 20455877.451841
2 13906988.778625 -9672832.984670 20457000.260792
2 13907143.033284 -9670237.092720 20458122.634556
2 13907297.443208 -9667641.068640 20459244.573108
2 13907452.008412 -9665044.912494 20460366.076426
2 13907606.728914 -9662448.624347 20461487.144484
2 13907761.604730 -9659852.204262 20462607.777260
2 13907916.635878 -9657255.652304 20463727.974729
2 13908071.822373 -9654658.968536 20464847.736867
2 13908227.164233 -9652062.153022 20465967.063651
2 13908382.661474 -9649465.205828 20467085.955057
2 13908538.314112 -9646868.127016 20468204.411062
2 13908694.122166 -9644270.916652 20469322.431640
2 13908850.085650 -9641673.574798 20470440.016769
2 13909006.204582 -9639076.101520 20471557.166424
2 13909162.478978 -9636478.496881 20472673.880583
2 13909318.908856 -9633880.760946 20473790.159220
2 13909475.494231 -9631282.893779 20474906.002314
2 13909632.235120 -9628684.895443 20476021.409838
2 13909789.131539 -9626086.766003 20477136.381771
2 13909946.183507 -9623488.505524 20478250.918088
2 13910103.391037 -9620890.114068 20479365.018766
2 13910260.754148 -9618291.591701 20480478.683780
2 13910418.272856 -9615692.938487 20481591.913108


13 -21864062.299564 -13499161.408503 6722289.742316
13 -21864539.292836 -13499906.928926 6719240.490864
13 -21865016.045016 -13500652.164195 6716191.096471
13 -21865492.556055 -13501397.114334 6713141.559202
13 -21865968.825903 -13502141.779366 6710091.879122
13 -21866444.854512 -13502886.159314 6707042.056294
13 -21866920.641833 -13503630.254202 6703992.090785
13 -21867396.187816 -13504374.064052 6700941.982659
13 -21867871.492412 -13505117.588889 6697891.731982
13 -21868346.555573 -13505860.828734 6694841.338817
13 -21868821.377250 -13506603.783612 6691790.803230
13 -21869295.957392 -13507346.453545 6688740.125286
13 -21869770.295952 -13508088.838557 6685689.305049
13 -21870244.392880 -13508830.938671 6682638.342585
13 -21870718.248128 -13509572.753911 6679587.237959
13 -21871191.861646 -13510314.284299 6676535.991235
13 -21871665.233385 -13511055.529860 6673484.602478
13 -21872138.363296 -13511796.490615 6670433.071753
13 -21872611.251331 -13512537.166589 6667381.399126
13 -21873083.897440 -13513277.557806 6664329.584660
13 -21873556.301574 -13514017.664287 6661277.628421
13 -21874028.463685 -13514757.486058 6658225.530475
13 -21874500.383723 -13515497.023140 6655173.290885
13 -21874972.061640 -13516236.275558 6652120.909717
13 -21875443.497386 -13516975.243335 6649068.387035
13 -21875914.690913 -13517713.926494 6646015.722905
13 -21876385.642171 -13518452.325059 6642962.917392
13 -21876856.351112 -13519190.439053 6639909.970560
13 -21877326.817687 -13519928.268500 6636856.882474
13 -21877797.041847 -13520665.813422 6633803.653200
13 -21878267.023543 -13521403.073845 6630750.282802
13 -21878736.762727 -13522140.049790 6627696.771346
13 -21879206.259348 -13522876.741282 6624643.118895
13 -21879675.513359 -13523613.148344 6621589.325516
13 -21880144.524710 -13524349.270999 6618535.391273
13 -21880613.293353 -13525085.109272 6615481.316232
13 -21881081.819239 -13525820.663185 6612427.100456
13 -21881550.102319 -13526555.932762 6609372.744012
13 -21882018.142544 -13527290.918027 6606318.246963
13 -21882485.939865 -13528025.619003 6603263.609376
13 -21882953.494234 -13528760.035715 6600208.831314
13 -21883420.805602 -13529494.168184 6597153.912844
13 -21883887.873919 -13530228.016436 6594098.854029
13 -21884354.699137 -13530961.580494 6591043.654936


14 2296140.930846 -17182136.788994 20123946.919526
14 2298513.422580 -17183116.868709 20122839.216980
14 2300885.735023 -17184097.018818 20121731.086369
14 2303257.868125 -17185077.239280 20120622.527716
14 2305629.821840 -17186057.530053 20119513.541044
14 2308001.596118 -17187037.891096 20118404.126378
14 2310373.190913 -17188018.322367 20117294.283740
14 2312744.606175 -17188998.823824 20116184.013155
14 2315115.841856 -17189979.395425 20115073.314646
14 2317486.897909 -17190960.037128 20113962.188236
14 2319857.774285 -17191940.748892 20112850.633950
14 2322228.470937 -17192921.530675 20111738.651811
14 2324598.987815 -17193902.382435 20110626.241842
14 2326969.324873 -17194883.304130 20109513.404068
14 2329339.482062 -17195864.295718 20108400.138511
14 2331709.459334 -17196845.357158 20107286.445196
14 2334079.256641 -17197826.488407 20106172.324147
14 2336448.873935 -17198807.689424 20105057.775386
14 2338818.311168 -17199788.960167 20103942.798938
14 2341187.568292 -17200770.300594 20102827.394827
14 2343556.645258 -17201751.710663 20101711.563076
14 2345925.542020 -17202733.190332 20100595.303708
14 2348294.258528 -17203714.739560 20099478.616749
14 2350662.794736 -17204696.358304 20098361.502220
14 2353031.150595 -17205678.046522 20097243.960147
14 2355399.326056 -17206659.804173 20096125.990553
14 2357767.321073 -17207641.631215 20095007.593461
14 2360135.135597 -17208623.527606 20093888.768896
14 2362502.769580 -17209605.493303 20092769.516882
14 2364870.222974 -17210587.528265 20091649.837441
14 2367237.495732 -17211569.632450 20090529.730598
14 2369604.587805 -17212551.805815 20089409.196378
14 2371971.499146 -17213534.048320 20088288.234802
14 2374338.229706 -17214516.359921 20087166.845896
14 2376704.779439 -17215498.740577 20086045.029684
14 2379071.148295 -17216481.190247 20084922.786188
14 2381437.336227 -17217463.708887 20083800.115434
14 2383803.343188 -17218446.296455 20082677.017445
14 2386169.169129 -17219428.952911 20081553.492244
14 2388534.814003 -17220411.678211 20080429.539856
14 2390900.277761 -17221394.472315 20079305.160305
14 2393265.560356 -17222377.335178 20078180.353614
14 2395630.661741 -17223360.266761 20077055.119808
14 2397995.581867 -17224343.267020 20075929.458910


15 -23311936.146138 -383975.681289 12724030.149836
15 -23313292.341785 -384912.062305 12721516.825840
15 -23314648.300991 -385848.239935 12719003.231238
15 -23316004.023704 -386784.214199 12716489.366082
15 -23317359.509872 -387719.985117 12713975.230427
15 -23318714.759446 -388655.552707 12711460.824325
15 -23320069.772372 -389590.916990 12708946.147831
15 -23321424.548601 -390526.077984 12706431.200998
15 -23322779.088082 -391461.035710 12703915.983879
